"espn_id","uid","slug","abbreviation","displayName","shortDisplayName","name","nickname","location","color","alternateColor","isActive","isAllStar","logo","Clubhouse","Roster","Statistics","Schedule","Tickets"
"2686","s:20~l:23~t:2686","washington-jefferson-presidents","WAS","Washington & Jefferson Presidents","Wash & Jeff","Presidents","Wash & Jeff","Washington & Jefferson","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2686.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2686","https://www.espn.com/college-football/team/stats/_/id/2686","https://www.espn.com/college-football/team/schedule/_/id/2686",NA
"143","s:20~l:23~t:143","washington-university-st-louis-bears","WSTL","Washington University (St. Louis) Bears","Wash St Louis","Bears","Wash St Louis","Washington University (St. Louis)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/143.png",NA,"https://www.espn.com/college-football/team/roster/_/id/143","https://www.espn.com/college-football/team/stats/_/id/143","https://www.espn.com/college-football/team/schedule/_/id/143",NA
"2688","s:20~l:23~t:2688","washington-and-lee-generals","UWL","Washington and Lee Generals","Wash and Lee","Generals","Wash and Lee","Washington and Lee","000399","d8d8d8",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2688.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2688","https://www.espn.com/college-football/team/stats/_/id/2688","https://www.espn.com/college-football/team/schedule/_/id/2688",NA
"630","s:20~l:23~t:630","wayland-baptist-pioneers","WAYLAND","Wayland Baptist Pioneers","Wayland","Pioneers","Wayland","Wayland Baptist",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/630/wayland-baptist-pioneers","https://www.espn.com/college-football/team/roster/_/id/630","https://www.espn.com/college-football/team/stats/_/id/630","https://www.espn.com/college-football/team/schedule/_/id/630",NA
"131","s:20~l:23~t:131","wayne-state-mi-warriors","WAY","Wayne State (MI) Warriors","Wayne State MI","Warriors","Wayne State MI","Wayne State (MI)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/131.png",NA,"https://www.espn.com/college-football/team/roster/_/id/131","https://www.espn.com/college-football/team/stats/_/id/131","https://www.espn.com/college-football/team/schedule/_/id/131",NA
"2844","s:20~l:23~t:2844","wayne-state-ne-wildcats","WNST","Wayne State (NE) Wildcats","Wayne State NE","Wildcats","Wayne State NE","Wayne State (NE)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2844.png","https://www.espn.com/college-football/team/_/id/2844/wayne-state-ne-wildcats","https://www.espn.com/college-football/team/roster/_/id/2844","https://www.espn.com/college-football/team/stats/_/id/2844","https://www.espn.com/college-football/team/schedule/_/id/2844",NA
"2845","s:20~l:23~t:2845","waynesburg-yellow-jackets","WAYNEB","Waynesburg Yellow Jackets","Waynesburg","Yellow Jackets","Waynesburg","Waynesburg","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2845.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2845","https://www.espn.com/college-football/team/stats/_/id/2845","https://www.espn.com/college-football/team/schedule/_/id/2845",NA
"2691","s:20~l:23~t:2691","webber-international-warriors","WEBBINT","Webber International Warriors","Webber Int","Warriors","Webber Int","Webber International","bf2f38","909090",TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2691/webber-international-warriors","https://www.espn.com/college-football/team/roster/_/id/2691","https://www.espn.com/college-football/team/stats/_/id/2691","https://www.espn.com/college-football/team/schedule/_/id/2691",NA
"336","s:20~l:23~t:336","wesleyan-university-ct-cardinals","WES","Wesleyan University (CT) Cardinals","Wesleyan","Cardinals","Wesleyan","Wesleyan University (CT)","d72121","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/336.png",NA,"https://www.espn.com/college-football/team/roster/_/id/336","https://www.espn.com/college-football/team/stats/_/id/336","https://www.espn.com/college-football/team/schedule/_/id/336",NA
"2695","s:20~l:23~t:2695","west-alabama-tigers","WES","West Alabama Tigers","W Alabama","Tigers","W Alabama","West Alabama","d31d33","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2695.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2695","https://www.espn.com/college-football/team/stats/_/id/2695","https://www.espn.com/college-football/team/schedule/_/id/2695",NA
"223","s:20~l:23~t:223","west-chester-golden-rams","WES","West Chester Golden Rams","W Chester","Golden Rams","W Chester","West Chester","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/223.png",NA,"https://www.espn.com/college-football/team/roster/_/id/223","https://www.espn.com/college-football/team/stats/_/id/223","https://www.espn.com/college-football/team/schedule/_/id/223",NA
"2698","s:20~l:23~t:2698","west-georgia-wolves","WGA","West Georgia Wolves","West Georgia","Wolves","West Georgia","West Georgia","0033a1","db1a21",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2698.png","https://www.espn.com/college-football/team/_/id/2698/west-georgia-wolves","https://www.espn.com/college-football/team/roster/_/id/2698","https://www.espn.com/college-football/team/stats/_/id/2698","https://www.espn.com/college-football/team/schedule/_/id/2698","https://www.vividseats.com/west-georgia-wolves-football-tickets--sports-football/performer/170919?wsUser=717"
"2699","s:20~l:23~t:2699","west-liberty-hilltoppers","WLIBST","West Liberty Hilltoppers","West Liberty","Hilltoppers","West Liberty","West Liberty","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2699.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2699","https://www.espn.com/college-football/team/stats/_/id/2699","https://www.espn.com/college-football/team/schedule/_/id/2699",NA
"3211","s:20~l:23~t:3211","west-memphis-crusaders","FAI","West Memphis Crusaders","C of Faith","Crusaders","C of Faith","West Memphis",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3211/west-memphis-crusaders","https://www.espn.com/college-football/team/roster/_/id/3211","https://www.espn.com/college-football/team/stats/_/id/3211","https://www.espn.com/college-football/team/schedule/_/id/3211",NA
"2704","s:20~l:23~t:2704","west-texas-am-buffaloes","WES","West Texas A&M Buffaloes","West Texas A&M","Buffaloes","West Texas A&M","West Texas A&M","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2704.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2704","https://www.espn.com/college-football/team/stats/_/id/2704","https://www.espn.com/college-football/team/schedule/_/id/2704",NA
"2706","s:20~l:23~t:2706","west-virginia-institute-of-tech-golden-bears","WVT","West Virginia Institute Of Tech Golden Bears","WV Tech","Golden Bears","WV Tech","West Virginia Institute Of Tech","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2706.png","https://www.espn.com/college-football/team/_/id/2706/west-virginia-institute-of-tech-golden-bears","https://www.espn.com/college-football/team/roster/_/id/2706","https://www.espn.com/college-football/team/stats/_/id/2706","https://www.espn.com/college-football/team/schedule/_/id/2706",NA
"2707","s:20~l:23~t:2707","west-virginia-state-yellow-jackets","WEST ","West Virginia State Yellow Jackets","W Virginia St","Yellow Jackets","W Virginia St","West Virginia State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2707.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2707","https://www.espn.com/college-football/team/stats/_/id/2707","https://www.espn.com/college-football/team/schedule/_/id/2707",NA
"455","s:20~l:23~t:455","west-virginia-wesleyan-bobcats","WEST","West Virginia Wesleyan Bobcats","WV Weslyan","Bobcats","WV Weslyan","West Virginia Wesleyan","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/455.png",NA,"https://www.espn.com/college-football/team/roster/_/id/455","https://www.espn.com/college-football/team/stats/_/id/455","https://www.espn.com/college-football/team/schedule/_/id/455",NA
"2714","s:20~l:23~t:2714","western-colorado-mountaineers","WSCO","Western Colorado Mountaineers","W Colorado","Mountaineers","W Colorado","Western Colorado","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2714.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2714","https://www.espn.com/college-football/team/stats/_/id/2714","https://www.espn.com/college-football/team/schedule/_/id/2714",NA
"2843","s:20~l:23~t:2843","western-connecticut-st-wolves","WES","Western Connecticut St Wolves","W Conn St","Wolves","W Conn St","Western Connecticut St","002857","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2843.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2843","https://www.espn.com/college-football/team/stats/_/id/2843","https://www.espn.com/college-football/team/schedule/_/id/2843",NA
"2702","s:20~l:23~t:2702","western-new-england-golden-bears","WNWENG","Western New England Golden Bears","Western NE","Golden Bears","Western NE","Western New England","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2702.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2702","https://www.espn.com/college-football/team/stats/_/id/2702","https://www.espn.com/college-football/team/schedule/_/id/2702",NA
"2703","s:20~l:23~t:2703","western-new-mexico-mustangs","WNMEX","Western New Mexico Mustangs","W New Mex","Mustangs","W New Mex","Western New Mexico","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2703.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2703","https://www.espn.com/college-football/team/stats/_/id/2703","https://www.espn.com/college-football/team/schedule/_/id/2703",NA
"2848","s:20~l:23~t:2848","western-oregon-wolves","WORE","Western Oregon Wolves","Western Oregon","Wolves","Western Oregon","Western Oregon","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2848.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2848","https://www.espn.com/college-football/team/stats/_/id/2848","https://www.espn.com/college-football/team/schedule/_/id/2848",NA
"2909","s:20~l:23~t:2909","westfield-state-owls","WES","Westfield State Owls","Westfield St","Owls","Westfield St","Westfield State","1b509e","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2909.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2909","https://www.espn.com/college-football/team/stats/_/id/2909","https://www.espn.com/college-football/team/schedule/_/id/2909",NA
"2849","s:20~l:23~t:2849","westminster-pa-titans","WMNPA","Westminster (PA) Titans","Wmnsterpa","Titans","Wmnsterpa","Westminster (PA)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2849.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2849","https://www.espn.com/college-football/team/stats/_/id/2849","https://www.espn.com/college-football/team/schedule/_/id/2849",NA
"433","s:20~l:23~t:433","westminster-college-mo-blue-jays","WMN","Westminster College (MO) Blue Jays","Wmnstermo","Blue Jays","Wmnstermo","Westminster College (MO)","06496f","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/433.png",NA,"https://www.espn.com/college-football/team/roster/_/id/433","https://www.espn.com/college-football/team/stats/_/id/433","https://www.espn.com/college-football/team/schedule/_/id/433",NA
"396","s:20~l:23~t:396","wheaton-thunder","WHEATON","Wheaton Thunder","Wheaton","Thunder","Wheaton","Wheaton","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/396.png",NA,"https://www.espn.com/college-football/team/roster/_/id/396","https://www.espn.com/college-football/team/stats/_/id/396","https://www.espn.com/college-football/team/schedule/_/id/396",NA
"112335","s:20~l:23~t:112335","wheeling-cardinals","WHEEL","Wheeling Cardinals","Wheeling","Cardinals","Wheeling","Wheeling",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/112335.png",NA,"https://www.espn.com/college-football/team/roster/_/id/112335","https://www.espn.com/college-football/team/stats/_/id/112335","https://www.espn.com/college-football/team/schedule/_/id/112335",NA
"2721","s:20~l:23~t:2721","whitworth-pirates","WHI","Whitworth Pirates","Whitworth","Pirates","Whitworth","Whitworth","930036","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2721.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2721","https://www.espn.com/college-football/team/stats/_/id/2721","https://www.espn.com/college-football/team/schedule/_/id/2721",NA
"2725","s:20~l:23~t:2725","widener-pride","WID","Widener Pride","Widener","Pride","Widener","Widener","0056ba","fdc743",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2725.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2725","https://www.espn.com/college-football/team/stats/_/id/2725","https://www.espn.com/college-football/team/schedule/_/id/2725",NA
"398","s:20~l:23~t:398","wilkes-colonels","WILKES","Wilkes Colonels","Wilkes","Colonels","Wilkes","Wilkes","002856","ffcd00",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/398.png",NA,"https://www.espn.com/college-football/team/roster/_/id/398","https://www.espn.com/college-football/team/stats/_/id/398","https://www.espn.com/college-football/team/schedule/_/id/398",NA
"2930","s:20~l:23~t:2930","willamette-bearcats","WLLMTT","Willamette Bearcats","Willamette","Bearcats","Willamette","Willamette","960a2c","ab9e76",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2930.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2930","https://www.espn.com/college-football/team/stats/_/id/2930","https://www.espn.com/college-football/team/schedule/_/id/2930",NA
"2911","s:20~l:23~t:2911","william-jewell-cardinals","WILLI","William Jewell Cardinals","William Jewell","Cardinals","William Jewell","William Jewell","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2911.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2911","https://www.espn.com/college-football/team/stats/_/id/2911","https://www.espn.com/college-football/team/schedule/_/id/2911",NA
"2970","s:20~l:23~t:2970","william-paterson-pioneers","WILLPAT","William Paterson Pioneers","Will Paterson","Pioneers","Will Paterson","William Paterson","000000","f57b21",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2970.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2970","https://www.espn.com/college-football/team/stats/_/id/2970","https://www.espn.com/college-football/team/schedule/_/id/2970",NA
"2912","s:20~l:23~t:2912","william-penn-statesmen","WILLPENN","William Penn Statesmen","Wm Penn","Statesmen","Wm Penn","William Penn","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2912/william-penn-statesmen","https://www.espn.com/college-football/team/roster/_/id/2912","https://www.espn.com/college-football/team/stats/_/id/2912","https://www.espn.com/college-football/team/schedule/_/id/2912",NA
"2731","s:20~l:23~t:2731","williams-ephs","WIL","Williams Ephs","Williams","Ephs","Williams","Williams","500082","ffbe0a",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2731.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2731","https://www.espn.com/college-football/team/stats/_/id/2731","https://www.espn.com/college-football/team/schedule/_/id/2731",NA
"3130","s:20~l:23~t:3130","williamson-trade-school-mechanics","WIL","Williamson Trade School Mechanics","Willtrade","Mechanics","Willtrade","Williamson Trade School","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3130/williamson-trade-school-mechanics","https://www.espn.com/college-football/team/roster/_/id/3130","https://www.espn.com/college-football/team/stats/_/id/3130","https://www.espn.com/college-football/team/schedule/_/id/3130",NA
"2733","s:20~l:23~t:2733","wilmington-oh-fightin-quakers","WILMOH","Wilmington (OH) Fightin' Quakers","Wilmington OH","Fightin' Quakers","Wilmington OH","Wilmington (OH)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2733.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2733","https://www.espn.com/college-football/team/stats/_/id/2733","https://www.espn.com/college-football/team/schedule/_/id/2733",NA
"351","s:20~l:23~t:351","wingate-bulldogs","WIN","Wingate Bulldogs","Wingate","Bulldogs","Wingate","Wingate","182441","c1b585",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/351.png",NA,"https://www.espn.com/college-football/team/roster/_/id/351","https://www.espn.com/college-football/team/stats/_/id/351","https://www.espn.com/college-football/team/schedule/_/id/351",NA
